title,body
"""한 점이 꼭 필요했다"" 회심의 스퀴즈번트, 이번엔 승부처 놓치지 않았다 [광주 톡톡]","이미지 원본보기[OSEN=광주, 지형준 기자] 29일 오후 광주-기아챔피언스필드에서 '2022 신한은행 SOL KBO 리그' KIA 타이거즈와 롯데 자이언츠의 경기가 열렸다.7회말 1사 2,3루에서 KIA 류지혁이 스퀴즈 번트를 성공하고 있다. 2022.09.29 /jpnews@osen.co.kr[OSEN=광주, 이선호 기자] ""한 점이 꼭 필요했다"".KIA 타이거즈가 29일 광주-기아 챔피언스필드에서 열린 롯데 자이언츠와의 시즌 마지막 대결에서 5-4로 승리했다. 대타 고종욱의 결승 2루타, 류지혁의 회심의 스퀴즈번트가 빛났다. 4⅔이닝을 1실점으로 막은 철벽 계투가 빛났다.선발 토마스 파노니가 제구가 흔들리며 5회 3-3 동점을 허용했다. 1사1,2루에서 강판하면서 위기감이 찾아왔다. 구원투수로 등장한 김기훈이 만루에서 두 타자를 범타로 처리하고 역전을 막았다.이어 전상현이 6회를 무실점으로 삭제했고, 임기영이 7회를 1피안타 무실점으로 막았다. 7회말 1사1,2루에서 대타 고종욱이 좌익수 키를 넘기는 2루타, 류지혁의 스퀴즈 번트가 나와 5-3으로 승기를 잡았다.8회 등판한 이준영이 안타를 맞고 내려갔다. 장현식이 이대호에게 적시타를 맞고 한 점을 허용했다. 그러나 추가실점을 막았고 9회는 정해영이 세 타자를 깔끔하게 처리하고 한 점차 승리를 지켰다.이날 승리로 5위 NC와 승차를 2.5경기차로 벌리며 5위 수성에 파란불을 켰다. 김종국 감독은 좀처럼 쓰지 않는 스퀴즈번트 작선을 성공시켰고 결과적으로 승인으로 작용했다.  연장전 무사 2,3루 끝내기 찬스를 놓쳤던 9월15일 한화전과는 달리 승부처에서 적극적으로 움직였다.김종국 감독은 ""파노니가 5이닝을 채우지 못하고 내려가면서 경기 중반 힘든 양상으로 전개됐다. 위기 상황에서 올라온 김기훈이 실점없이 잘 막아줬다. 이후 올라온 전상현부터 정해영까지 계투진들이 모두 제 몫을 해 내면서 든든하게 팀 승리를 잘 지켜줬다""며 계투진에게 박수를 보냈다.이어 ""타선에서는 초반 3득점 후 추가 득점이 나오지 않았는데 승부처인 7회말에 대타 고종욱이 달아나는 귀중한 타점을 올려줬다. 스퀴즈 번트는 필승 불펜진이 남아있는 상태에서 한 점이 꼭 필요하다고 봤다. 한 점과 두 점차 리드는 분명히 큰 차이가 있는데 류지혁이 작전수행을 잘해줬다""고 설명했다.마지막으로 ""앞으로 남은 7경기도 한 경기 한 경기 최선을 다해서 준비하겠다. 오늘도 선수들과 함께 해준 팬 들께 진심으로 감사드린다""고 고마움을 전했다. /sunny@osen.co.kr"
"4안타+5타점 펄펄 날았다…이정후, ""포스트시즌 같은 느낌이었다"" [인천 톡톡]","이미지 원본보기키움 이정후. / OSEN DB[OSEN=인천, 홍지수 기자] 키움 히어로즈 이정후가 맹타를 휘두르며 팀 승리를 이끌었다.키움은 29일 인천SSG랜더스필드에서 열린 2022 신한은행 SOL KBO리그 SSG 랜더스와 시즌 15차전에서 14-9 역전승을 거뒀다. 선발 한현희가 1회도 넘기지 못하고 조기 강판됐지만, 타선이 터졌다.이정후가 4안타(1홈런) 5타점, 송성문이 3안타(2홈런) 6타점으로 폭발했다. 이날 키움 타선이 만든 안타는 홈런 포함 총 20개.경기 후 이정후는 “1위팀 만나서 초반에 끌려갔다. 하지만 경기 전 이용규 선배님이 끝까지 한번 해보자고 했다. 경기를 하면서 동점을 만드는 과정에서 끝까지 하면 이길 수 있겠다는 분위기가 형성됐다. 모두 포기하지 않고 끝까지 최선을 다한 좋은 경기였다”고 소감을 밝혔다.3회초 이정후의 동점 스리런, 7회초 송성문의 동점 스리런 등 키움 타선의 집중력이 경기 내내 이어졌다. 마운드는 계속 흔들려 7회말 추가 3실점을 했지만, 8회초 대거 6점, 9회초 송성문의 쐐기 투런을 보태 역전승을 거뒀다.이정후는 “오늘 좀 힘들었다. 포스트시즌 같은 느낌이 들었다. 그래도 벤치에서 전부 쫓아갈 수 있겠다는 분위기가 있었다. 공격할 때 다 같이 한 마음이었다. 자기 플레이를 모두 잘 한 듯하다. 그래서 쫓아갈 수 있었다”고 되돌아봤다.홍원기 감독은 “타선이 상위, 하위 타선을 가리지 않고 골고루 터져줬다. 선수들이 포기하지 않고 집중력을 갖고 타격을 해줘서 좋은 결과를 얻을 수 있었다”고 칭찬했다./knightjisu@osen.co.kr"
박하선 “관심없던 류수영♥… 뮤지컬 보고 반해” 깜짝 (‘원하는대로’) [Oh!쎈 리뷰],"이미지 원본보기[OSEN=박근희 기자] '무작정 투어-원하는대로’ 박하선이 남편 류수영에 대해 언급했다.29일 전파를 탄 MBN ‘무작정 투어-원하는대로’(이하 ‘원하는대로’)에서는 ‘여행 가이드’ 신애라X박하선과 12년 동안 인연을 이어온 연예계 대표 ‘남사친-여사친’ 이규한, 최여진이 함께 하는 경기도 연천 여행기 2탄이 펼쳐졌다.자칭 공식 셰프라는 이규한은 아침밥을 만들기 시작했다. 신애라는 “군침이 넘어간다. 맛있겠다”라며 기대감을 드러냈다. 맛있는 식사에 모두들 감탄하며 아침식사를 했다. 이규한은 “행복해. 요리해주니까 행복해”라며 미소를 지었다.박하선은 “남편이 제육볶음을 해줘서 질린 상태였다. 오랜만에 먹었는데 너무 맛있다”라고 말하기도. 레시피를 알려달라는 신애라의 말에 이규한은 “그건 안된다”라고 단호하게 답했다.이미지 원본보기요리 잘하는 사람 만나고 싶다는 최여진의 말에 신애라는 “여기 있네”라고 말했고, 박하선은 “여기 앉아있네”라고 말해 웃음을 자아냈다. 박하선은 “나도 그랬다. (남편을) 그냥 오빠라고 생각했는데 주변에서 멋있다고 했다. 뮤지컬을 보러갔는데 반했다”라며 남편 류수영에게 반한 일화를 전했다./ skywould514@osen.co.kr[사진] ‘무작정 투어-원하는대로' 방송화면 캡쳐"
"피멍에 머리가격까지..배정남→박군, 美침입성 잉어잡기 대회 ‘부상투혼’('공생2') [Oh!쎈 종합]","이미지 원본보기[OSEN=김수형 기자] ‘공생의 법칙2’에서 미국까지 날아가 침입성 잉어를 잡게 된 멤버들이 그려졌다. 피멍에 머리가격까지 현장은 아비규환이었다.29일 방송된 SBS ‘공생의 법칙 시즌2’에서 침입성 잉어잡기 대회가 그려졌다.본격적인 대회가 시작됐다. 상위 3팀 승자에겐 상금도 있다는 소식이 전해진 가운데 박군은 “막중한 임무를 맡은 것 같다”며 기대, 침입성 잉어와의 전쟁을 시작했다. 김병만은 “뭉치면 잡고 흩어지면 놓친다”며 룰을 금방 파악했다. 경쟁이지만 협업해야만 하는 공생의 토너먼트였다. 좀 늦긴 했지만 다른 배들을 빠르게 쫓았다. 하지만 이미 다른 배들은 이동한 탓에 뒤쳐지고 말았다.이때 부상도 속출했다. 배정남은 “피멍 들었다”며 다리를 보여주기도. 그는 “두시간을 전쟁난 것처럼 잡았다”고 떠올렸다. 게다가 몸까지 날려 충돌할 정도. 배정남은 “속도에 밀쳤다”며 아찔해했다.이미지 원본보기이 가운데 박군도 날아오는 침입성 잉어에 제대로 머리를 가격당했다. 그는 “포졸모가 찌그려졌다”며 깜짝. 박군은 “날아서 각도가 휘더라, 포환던지기처럼 부딪쳤다, 마시일 날아오는 줄 알았다”며 충격이 컸다고 했다. 다행히 딱딱한 포졸모 덕에 큰 부상을 피할 수 있었다.이 가운데 뜰채가 뚫리는 비상상황이 벌어졌다. 김병만은 즉석에서 바로 뜰채를 수리했다. 그리곤 철저한 무장을 다시 한 번 챙겼다. 옆에있던 카메라 감독도 헬멧까지 챙길 정도. 제작진까지 강철 헬멧과 자외선 마스크로 완전 무장했다.  아무래도 최고온도 38도로 올라가자 땡볕이라 얼굴이 화끈거린다며 목소리가 들리는 가운데, 배정남은 다시 장군복을 챙겨입었고, 김병만은 “프로정신, 상남자다”이라며 감탄했다. 배정남은 “사명감이 있다”며 프로페셔널한 모습을 보였다.이미지 원본보기다시 완벽 무장한채 잉어잡기에 나선 멤버들. 파죽지세로 잡는 족족 성공했다. 하지만 또 한 번 포환처럼 날아오르는 침입성 잉어탓에 멤버들은 계속해서 충돌하며 당할 수 밖에 없었다. 김병만은 급소를 맞고 고통을 호소하기도. 급기야 카메라 감독도 봉변을 당했다. 실제로 카메라가 고장날 정도로 위협적이었다.총알처럼 날아드는 잉어에 배 안은 이미 전쟁터나 다름 없어보였다. 끝없는 침입성 잉어의 공습이 이어진 가운데 마침내 대회가 마무리됐다. 모두 이들에게 “체계적으로 호흡이 잘 맞더라”며 감탄했다.한편,  SBS ‘공생의 법칙 시즌2’은 돌아온 ESG 특공대! 진심, 열정, 에너지 100% 세 남자의 생태계 수호기를 그린 프로그램으로 매주 목요일 밤 9시에 방송된다./ssu08185@osen.co.kr[사진] ‘공생의 법칙2’"
"""첫 연속 타자 홈런 반가웠다"" 사령탑도 미소 짓게 만든 구피 듀오의 시즌 첫 백투백 아치 [오!쎈 대구]","이미지 원본보기[OSEN=대구, 이석우 기자]삼성 라이온즈 구자욱이 1회말 1사 우월 솔로 홈런을 치고 하이파이브를 하고 있다. 2022.09.29 / foto0307@osen.co.kr[OSEN=대구, 손찬익 기자] 삼성 라이온즈의 ‘구피 듀오’ 구자욱과 호세 피렐라가 시즌 첫 백투백 아치를 합작하며 연패 수렁에 빠진 팀을 구했다.구자욱과 피렐라는 29일 대구 NC전에서 1회 백투백 아치를 터뜨렸다. 지난해 9월 8일 대구 롯데전 이후 386일 만의 기록이다.구자욱은 1회 1사 후 NC 선발 루친스키를 상대로 우월 솔로 아치를 터뜨렸다. 볼카운트 2B-0S에서 3구째 컷패스트볼(139km)을 공략해 시즌 4호 아치로 연결했다.팀내 홈런 선두를 질주 중인 피렐라도 손맛을 봤다. 1B-2S 불리한 볼카운트에서 4구째 커브를 놓치지 않았다. 타구는 좌측 담장을 훌쩍 넘어갔다. 시즌 27호째.삼성은 NC를 3-0으로 꺾고 25일 대구 KIA전 이후 연패 사슬을 끊었다.박진만 감독 대행은 “선발 뷰캐넌 선수가 완벽한 투구를 보여줬다. 타선에서도 연속타자 홈런이 나와서 투수의 어깨를 가볍게 해줬다. 감독 대행을 맡고 첫 연속타자 홈런이어서 개인적으로 더 반가웠다”고 말했다.이미지 원본보기[OSEN=대구, 이석우 기자]삼성 라이온즈 피렐라가 1회말 1사 좌월 솔로 홈런을 치고 세리머니를 하고 있다. 2022.09.29 / foto0307@osen.co.kr시즌 첫 백투백 아치를 합작한 구자욱과 피렐라의 소감을 들어보자.구자욱은 “오랜만에 홈런을 쳐서 기분이 좋다. 상대 투수가 워낙 좋은 투수기도 하고 뷰캐넌이 편하게 경기할 수 있도록 선취점을 뽑아서 더 좋았다. 투볼이 먼저 들어온 상황에서 과감하게 돌렸는데 운이 좋아 홈런이 된 것 같다”고 말했다.또 “매 경기 팬분들이 경기장에 많이 찾아와 주시는데 끝까지 최선을 다하는 모습 보여드리겠다”고 약속했다.“매 경기 집중해서 경기에 임하고 있다. 몸 상태가 좋기 때문에 타격뿐만 아니라 수비에서도 팀에 도움이 되고 싶다”고 밝힌 피렐라는 “개인적으로 경기 흐름을 바꾸는 홈런도 좋지만 매 경기 꾸준히 2개 이상 안타를 치고 싶다”는 바람을 드러냈다.피렐라는 이어 “몇 경기 안 남았지만 시즌 끝까지 건강한 모습으로 최선을 다하는 모습을 보여드릴 수 있도록 하겠다”고 전의를 불태웠다. /what@osen.co.kr"
"'의심은 넣어둬' SON, 英 매체 '아스날전 예상 선발 명단' 포함","이미지 원본보기[사진] 토크스포츠 홈페이지 캡처.[OSEN=노진주 기자] 손흥민(30, 토트넘)의 해트트릭이 '선발 논란'을 잠재웠다. 영국 현지 매체는 손흥민의 아스날전 선발 출격을 내다봤다.토트넘은 10월 1일(한국시간) 오후 8시 30분 영국 런던에 위치한 에미레이트 스타디움에서 아스날과 2022-2023시즌 잉글리시 프리미어리그(EPL) 9라운드 맞대결을 치른다.리그 선두권끼리의 격돌이다. 6승 1패, 승점 18인 아스날은 EPL 1위를 마크하고 있다. 토트넘은 5승 2무, 승점 17로 3위. 이날 결과에 따라 양 팀 순위는 뒤바뀔 수 있다.최근 상승세로 돌아선 손흥민이 득점을 노린다.손흥민은 지난 18일 레스터시티와 직전 EPL 경기에서 ‘해트트릭’을 작렬했다. 모든 대회 통틀어 8경기 연속 무득점에 시달리던 손흥민은 시원하게 부진을 날렸다.직후 손흥민은 한국 축구대표팀 ‘벤투호’에 승선해 9월 A매치 2연전(23일 코스타리카, 27일 카메룬)에 모두 나서 골맛을 봤다. 코스타리카전(2-2 무)에선 ‘환상 프리킥 골’을, 카메룬(1-0 승)과 일전에선 ‘원더 헤더 결승골’을 작렬했다.대표팀 경기 포함 손흥민은 4경기 연속골에 도전한다.아스날과 경기를 앞두고 손흥민의 선발 명단 포함 여부는 더이상 화두가 아니다. 앞서 손흥민이 해트트릭을 했던 레스터시티와 경기 전엔 손흥민을 선발 명단에서 제외해야 한단 시각이 존재했다. 그러나 부진 우려를 한방에 날리는 해트트릭이 나오자 더이상 '선발 여부'에 대한 논란은 없다.이미지 원본보기[사진] 손흥민 / ⓒGettyimages(무단전재 및 재배포 금지)영국 매체 '토스스포츠'는 경기 킥오프 하루 전 아스날전 토트넘의 예상 선발 라이업을 공개했다. 손흥민의 이름이 빠질 리 없었다.매체는 최전방에서 해리 케인과 손흥민이 함께 합을 맞출 것이라고 내다봤다. 그 뒤엔 이브 비수마, 로드리고 벤탄쿠르, 피에르 에밀 호이비에르가 출격할 것으로 전망했다. 3선은 이반 페리시치, 에베르송 로얄이, 수비라인은 클레망 랑글레, 에릭 다이어, 세르히오 로메로가 지킬 것으로 점쳤다. 골키퍼는 위고 요리스.한때 토트넘에서 활약했던 앤드로스 타운센트(32)는 '토스스포츠'를 통해' “토트넘, 아스날 모두 훌륭한 위치에 있다. 양 팀 팬들은 구단, 감독, 선수에 대해 긍정적으로 말할 것”이라면서 “정말, 이 얼마나 오랜만인가”라고 운을 뗐다.이어 “내 생각에 이번 매체는 우리가 몇 년 안에 보게 될 가장 훌륭한 북런던 더비 중 하나일 것”이라면서 “두 팀이 기대에 부응하길 바란다”고 소망했다./jinju217@osen.co.kr"
"'마약 혐의' 돈스파이크, 필로폰 1억원어치 보유?…""성실히 밝히겠다""('연중')","이미지 원본보기[OSEN=김수형 기자] 가수 겸 작곡가 돈스파이크가 마약 혐의로 수사선상에 올랐다.29일 오후 방송된 KBS 2TV 예능 ‘연중플러스’에서는 작곡가이자 예능인으로 활발하게 활동하며 이름을 알린 돈스파이크의 마약 혐의 사건에 대해 다뤘다.각종 예능프로그램에서 '먹방'으로 화제를 모아 요식업에도 도전했던 돈스파이크. 그러나 지난 27일 서울 노원경찰서는 돈스파이크에 대해 ""마약류 위반혐의로 입건 조사중""이라며 대중을 충격에 빠뜨렸다.이후 돈스파이크는 개인 유튜브 및 SNS 계정을 비공개로 전환, 무대응하며 논란의 중심에 섰다. 무엇보다 최근 6살 아내와 결혼해 가정을 꾸린 그였기에 팬들의 충격은 더욱 컸다.게다가 그가 소지하고 있던 30g의 필로폰이 압수됐는데, 이는 1000여 명이 한 번에 투약할 수 있는 양이며 금액으로 환산하자면 무려 1억원어치로 알려져 더욱더 큰 충격을 안겼다.지난 28일 영장실질심사로 법원에 출석한 돈스파이크는 기자들의 질문에 묵묵부답으로 일관했다. 그는 3시간 가량 취조를 받은 뒤 “사실대로 말씀드렸다, 조사과정에서 성실히 밝히겠다”고 했다. 마약 혐의 의혹에 대해 그는 “인정한다”고 밝히며 서둘러 자리를 떠났다.경찰은 현재 그의 도주를 우려해 구속영장을 발부한 상황이며, 앞으로 추가 조사를 이어갈 계획이다./ssu08185@osen.co.kr[사진] ‘연중플러스’ 방송화면 캡처"
"예상치 못한 전개, SSG에 강했던 선발 조기 강판→불방망이로 만회 [오!쎈 인천]","이미지 원본보기키움 선발 한현희. / OSEN DB[OSEN=인천, 홍지수 기자] 키움 히어로즈가 예상하지 못한 전개에 빠졌지만, 타선이 터지면서 만회했다.키움은 29일 인천SSG랜더스필드에서 열린 2022 신한은행 SOL KBO리그 SSG 랜더스와 시즌 15차전에서 14-9 역전승을 거뒀다.이날 키움은 김준완(우익수)-임지열(좌익수)-이정후(중견수)-야시엘 푸이그(지명타자)-김혜성(2루수)-김휘집(유격수)-김태진(1루수)-김재현(포수)-송성문(3루수) 순으로 타순을 꾸렸다.선발투수는 한현희였다. 한현희는 앞서 20경기에서 6승 4패, 평균자책점 4.42를 기록했다. 지난 21일 삼성전에서는 5이닝2실점(1자책점)으로 승리투수가 됐고, SSG 상대로는 5경기에서 1승 무패, 평균자책점 2.53으로 괜찮았다. 하지만 이날 경기에서는 1회도 버티지 못했다.아웃카운트 하나 잡는 동안 3실점을 했다. 1회초 2사 이후 이정후가 중전 안타를 쳤으나 푸이그가 유격수 쪽 땅볼로 물러나면서 점수를 뽑지 못한 채 1회말을 맞이했다.한현희는 선두타자 후안 라가레스에게 우전 안타를 헌납했고, 최지훈에게 우측 담장을 넘어가는 2점 홈런을 얻어맞았다. 최주환을 우익수 뜬공으로 잡으며 안정감을 찾는 듯했으나 최정에게 좌측 담장을 넘어가는 솔로 홈런을 내줬고, 한유섬에게 볼넷, 박성한에게 2루수 쪽 내야안타를 내준 뒤 이승호에게 마운드를 넘겼다.4위 KT에 쫓기는 처지에서 한현희에게 기대를 걸었지만, 1회를 넘기지 못하고 두 번째 투수를 찾아야 했다.이미지 원본보기키움 외국인 투수 타일러 애플러. / OSEN DB한현희 다음 이승호가 구원 등판해 2회까지 추가 실점 없이 막았다. 그리고 외국인 투수 타일러 애플러를 3회말에 올렸다. 남은 경기 일정을 고려해 외인 선발 자원을 불펜으로 마운드를 더 탄탄하게 만들어보려고 했다.하지만 애플러가 첫 타자 최주환을 포수 스트라이크 낫아웃으로 잡은 뒤 최정에게 솔로 홈런을 얻어맞았다. 이후 한유섬에게 우전 안타, 박성한에게 2루타, 전의산을 자동 고의4구로 내보내며 만루 위기에 몰렸지만 추가 실점 없이 한숨 돌렸다. 하지만 키움 처지에서는 최선의 카드로 생각했던 운용이 뜻대로 풀리지 않았다.29일, 30일 인천 원정이 끝나면 5일 휴식이 이어지지만, 30일 SSG 와 승부까지 고려하면 이날 투수 8명 투입은 예상치 못한 전개였다.하지만 3회초 이정후의 동점 스리런, 7회초 송성문의 동점 스리런 등 키움 타선의 집중력이 경기 내내 이어졌다. 마운드는 계속 흔들려 7회말 추가 3실점을 했지만, 8회초 대거 6점, 9회초 송성문의 쐐기 투런을 보태 역전승을 거뒀다.키움은 8회 폭발로 시즌 한 경기 최다 안타 타이 기록을 세웠다. 8회까지 17안타를 만들었는 데, 지난 6월 26일, 9월 16일 사직 롯데전 이후 세 번째다. 이날 이정후가 4안타(1홈런) 5타점, 송성문이 3안타(2홈런) 6타점으로 폭발했다. 이날 키움 타선이 만든 안타는 홈런 포함 총 20개./knightjisu@osen.co.kr이미지 원본보기키움 이정후. / OSEN DB"
"""술 없이 못 살아 큰일"" 곽도원, 음주운전 적발→과거발언 재조명 ('연중') [종합]","이미지 원본보기[OSEN=김수형 기자] ‘연중 플러스’에서 음주운전으로 적발된 곽도원 사건을 다뤘다.29일 방송된 KBS 2TV 예능 ‘연중플러스’가 전파를 탔다.지난 25일 음주운전으로 적발된 배우 곽도원 소식을 전했던 바. 상황을 확인하고자 제작진이 제주도롤 찾은 모습이 그려졌다. 앞서 곽도원은 제주 한림읍에서 애월읍까지 직접 차를 운전해 이동했다고 진술, 이에 따라 경찰은 그가 술에 취한채 약11kg를 운전했다고 추정됐던 바다.제작진은 이동 동선에 따라 한 교차로에 도착, 편도 1차선 도로에 그가 멈춰있었다고 알려진 장소로 향했다. 정차된 차량 때문에 큰 사고로 이어질 수 있었던 상황. 차가 움직이지 않는다는 주민 신고로 출동했던 경찰은 당시 잠들어 있던 곽도원의 음주측정을 한 결과, 면허 취소수준보다 훨씬더 높은 수준이라 전하기도 했다.이 가운데 소속사는 공식입장을 통해 “변명 여지없이 책임을 통감한다”며 사죄, 하지만 드라마와 영화도 타격은 불가피하게 됐다.심지어 지난해 촬영한 공익광고의 경우 출연료 전액을 반납 예정.제작진은 곽도원 사건을 전했던 경찰서를 찾았으나. 취재 관련해 아무런 입장을 전하지 않았다. 현재로서는 과거 한 방송에서 스스로 술을 줄여야한다는 발언이 재조정되는 상황. 당시 방송에서 그는 “담배도 끊고 술 없이 못 살아 큰일, 병규야(본명) 너 어쩌려고 그러나”라며 자신을 자책하기도 했다.그럼에도 변함없이 술로 인해 연기인생의 위기를 맞은 곽도원. 향후 경찰조사가 이루어질 예정인 만큼 귀추가 주목된다.한편,  KBS2TV '연중플러스'는 대한민국의 대중문화를 이끌어가는 수많은 스타들과 문화 예술인들을 만나 심도 깊은 이야기를 나누며 올바른 정보 전달과 방향을 제시하는 프로그램으로 매주 목요일 밤 11시에 방송된다. /ssu08185@osen.co.kr[사진] ‘연중플러스’"
"딘딘, 완성된 샐러드 엎는 '대박 실수'… 눈으로 욕하는 백종원 (‘백패커’) [Oh!쎈 종합]","이미지 원본보기[OSEN=박근희 기자] '백패커’ 딘딘이 완성된 샐러드 크루통을 옮기던 중 쏟았다.29일 오후 방송된 tvN ‘백패커’ 에서는 ‘백패커즈’가 출장 요리를 위해 미래 간호장교를 육성하는 국군간호사관학교를 찾았다.허경완은 “고급 인력 들어가고 있는데”라는 멘트와 함께 등장했다. 이어 허경완은 “등장은 언발란스, 음식은 발란스있게 만들어들이겠다”라고 덧붙였다. 딘딘은 “형 공익인데 괜찮아?”라고 말해 웃음을 자아냈다.허경완은 “여성분들이니까 좋아하는 메뉴로 해야겠다”라고 말했고, 딘딘은 “저희가 알아서 하겠다. 칼질만 해달라”라고 받아쳤다. 백종원은 “돈까스 튀김같은건 어때?”라고 아이디어를 던졌다.이미지 원본보기백종원은 “같은 음식이라도 밖에 음식 느낌이 났으면 좋겠다”라고 이유를 밝혔다. 결정된 오늘의 메뉴는 마라샹궈, 점보 가츠산도, 시저 샐러드, 그리고 디저트였다.오대환은 수도꼭지 물을 조절하던 중 딘딘에게 물을 튀겼다. 일부러 한 거 아니냐는 딘딘의 핀잔에 오대환은 “실수다. (수도꼭지가) 말을 잘 안 듣는다”라고 미안해했다. 이를 본 허경환은 “잘하셨다. 몇 번 나도 하고 싶었다”라고 말해 웃음을 안겼다.오대환은 밥을 돌리지 않았음을 깨닫고 깜짝 놀라기도. 재료가 거의 다 준비됐고, 백종원이 간절하게 기다리던 마라 소스가 도착했다. 백종원은 “백종원표 마라소스는 기존 마라 소스에 자극을 더 가미하는 거다”라고 말해 기대감을 높였다.마라샹궈를 맛본 오대환은 “맛있다. 너무 맛있다”라며 폭풍 흡입을 했다. 오대환은 “마라탕보다 맛있는 것 같다”라고 말해 백종원을 웃음짓게 만들었다.이미지 원본보기딘딘은 샐러드 크루통을 옮기던 중 바닥에 엎어버렸다. 눈으로 분노하는 백종원을 본 딘딘은 머쓱한 표정을 지었다. 딘딘은 촬영을 하는 카메라 감독을 보고 “아 이걸 또 왜 인서트를 따요?”라고 말하기도.빵이 조금 들어가있는 돈까스를 보고 학생들은 “빵은 예의상 들어간 거 아냐?”라며 웃음을 지었다. 음식을 먹기 시작한 생도들은 “진짜 맛있다. 빨리 먹어봐”라며 감탄하는 표정을 짓기도. 생도들은 ”나 마랑 샹궈 처음 먹어봐” “나도. 인생 처음 마라샹궈가 백종원표라니”라며 맛있게 식사했다./ skywould514@osen.co.kr[사진] ‘백패커' 방송화면 캡쳐"
"6기 영호·영자, ""성격 차이로 결별""…3기 영숙, 덕후 삶 공개 ""덕질=내 삶의 일부"" ('나솔사계') [Oh!쎈 종합]","이미지 원본보기[OSEN=김예솔 기자] 6기 영호와 영자, 3기 영숙의 근황이 공개됐다.29일에 방송된 SBS플러스 '나는 SOLO 그 후, 사랑은 계속된다'에서는 덕질 생활을 공개한 3기 영숙과 솔로나라에서 만나 연애 후 이별을 선언한 6기 영자, 영호의 일상이 공개됐다.MC로 등장한 9기 옥순은 영숙이라는 말에 ""나 눈물 흘려야 하는 거냐""라며 ""영숙은 나에게도 가슴이 아련해지는 이름""이라고 말해 웃음을 자아냈다.이미지 원본보기앞서 이날 공개된 영상에 등장한 사람은 3기 영숙이었다. 영숙은 ""나는 다녀온 후에도 똑같은 일상을 보냈다. 남자친구도 안 생겼다""라며 ""부모님의 잔소리가 좀 줄어들었다. 방송까지 갔다왔는데 시집가라는 잔소리 하지 말라고 했다. 그래서 6개월 정도 줄었는데 요즘 다시 하시는 것 같다""라고 말해 웃음을 자아냈다.3기 영숙은 일어나자마자 영상을 챙겨보면서 영어공부를 시작해 눈길을 끌었다. 영숙은 ""오늘은 인기가요를 봐야한다""라며 ""음악방송이 월요일 빼고 다 있다. 거기서 괜찮은 애들 챙겨본다""라며 25년 동안 음악방송을 챙겨봤다고 말해 눈길을 끌었다.이미지 원본보기앞서 3기 영숙은 솔로나라 출연 당시에도 세븐틴을 좋아하는 잔뼈 굵은 덕후라고 소개해 화제를 모은 바 있다. 영숙은 ""여중, 여고 출신이라서 옛날부터 아이돌을 좋아했다""라고 말했다. 영숙은 세븐틴의 굿즈를 자랑하고 최근에는 크래비티에 빠졌다고 자랑해 폭소케 했다.영숙은 ""덕질은 나에게 삶의 원동력이다. 처음 공부를 하게 했던 원동력이다. 서울에 가고 싶게 만들었고 일할 때도 음악을 듣고 집에서도 직캠을 본다. 내 삶의 일부""라고 말해 눈길을 끌었다.이미지 원본보기한편, 이날 SNS를 통해 이별 소식을 전했던 6기 영호, 영자가 등장해 눈길을 끌었다. 두 사람은 이별의 이유에 대해 성격차이라고 말했다.영호는 ""성격차이가 크다. 말을 전달하는 어법이나 방식이 좀 달랐던 것 같다. 그 친구 직업이 MD라서 MD같은 사랑을 한 것 같다""라고 말했다. 또, 영자는 ""나는 약한 모습을 싫어하는데 오빠는 예술을 하는 사람이라서 감성적인 모습이 있었다. 나는 오빠한테 멘탈이 왜 이렇게 약하냐고 하고 오빠는 나한테 기계 같다고 얘기한 적이 있다""라고 말해 눈길을 끌었다./hoisoly@osen.co.kr[사진 : SBS플러스 '나는 SOLO 그 후, 사랑은 계속된다' 방송캡쳐]"
